ANO;ID_ESPACIA;DEPTO;MUNICIPIO;Y_PROP;Y_PROP2;CUL_ILI;GRUPO_ARMA;ACCION_ARMADA;MINAS;INFRACCIONES_H;ACTO_TERRO
2014;19142;CAUCA;CALOTO;0,0231726018;0,0731726018;0;0;0;1;22;116
2010;73870;TOLIMA;VILLAHERMOSA;0,0231582786;0,0731582786;0;1;1;1;8;0
2009;94888;GUAINIA;MORICHAL;0,0231532525;0,0731532525;1;1;1;0;0;0
2013;70265;SUCRE;GUARANDA;0,0231326152;0,0731326152;0;0;1;0;0;4
2002;85250;CASANARE;PAZ DE ARIPORO;0,0231265288;0,0731265288;0;1;1;0;207;8
2006;76126;VALLE DEL CAUCA;CALIMA;0,0231180372;0,0731180372;1;1;1;0;51;4
2013;95001;GUAVIARE;SAN JOSE DEL GUAVIARE;0,0231112962;0,0731112962;1;1;1;2;43;8
2010;23555;CORDOBA;PLANETA RICA;0,0231069259;0,0731069259;0;1;1;0;160;0
2008;52699;NARIÑO;SANTACRUZ;0,0231030378;0,0731030378;1;1;1;12;75;2
2008;17541;CALDAS;PENSILVANIA;0,0230981862;0,0730981862;1;1;1;2;20;5
2008;94888;GUAINIA;MORICHAL;0,0230946882;0,0730946882;1;1;1;0;0;0
2005;70717;SUCRE;SAN PEDRO;0,0230886384;0,0730886384;0;1;1;0;12;6
2003;73168;TOLIMA;CHAPARRAL;0,0230747726;0,0730747726;0;1;1;0;161;6
2015;52699;NARIÑO;SANTACRUZ;0,0230733733;0,0730733733;1;0;0;2;5;0
2013;44279;LA GUAJIRA;FONSECA;0,0230726118;0,0730726118;0;0;1;0;19;9
2002;5172;ANTIOQUIA;CHIGORODO;0,0230519959;0,0730519959;0;1;1;0;244;12
2002;13222;BOLIVAR;CLEMENCIA;0,0230502600;0,0730502600;0;1;1;0;41;0
2010;70678;SUCRE;SAN BENITO ABAD;0,0230380376;0,0730380376;0;1;1;0;6;0
2003;68092;SANTANDER;BETULIA;0,0230372282;0,0730372282;0;1;1;0;20;0
2002;5837;ANTIOQUIA;TURBO;0,0230271113;0,0730271113;0;1;1;0;427;2
2011;73622;TOLIMA;RONCESVALLES;0,0230122203;0,0730122203;0;1;1;1;0;1
2012;18860;CAQUETA;VALPARAISO;0,0230105465;0,0730105465;1;1;1;0;16;0
2008;70771;SUCRE;SUCRE;0,0229972314;0,0729972314;0;1;1;0;0;0
2008;52696;NARIÑO;SANTA BARBARA;0,0229961012;0,0729961012;1;1;1;0;90;0
2012;81591;ARAUCA;PUERTO RONDON;0,0229914751;0,0729914751;0;1;1;0;13;4
2009;27580;CHOCO;RIO IRO;0,0229885057;0,0729885057;0;1;1;0;4;0
2004;5658;ANTIOQUIA;SAN JOSE DE LA MONTAÑA;0,0229773463;0,0729773463;0;1;1;1;19;0
2006;13549;BOLIVAR;PINILLOS;0,0229695045;0,0729695045;0;1;1;0;1;0
2008;70235;SUCRE;GALERAS;0,0229598893;0,0729598893;0;1;1;0;4;0
2003;5893;ANTIOQUIA;YONDO;0,0229565217;0,0729565217;0;1;1;0;56;1
2013;5647;ANTIOQUIA;SAN ANDRES DE CUERQUIA;0,0229492945;0,0729492945;0;1;1;4;7;38
2003;5125;ANTIOQUIA;CAICEDO;0,0229490899;0,0729490899;0;1;1;3;9;0
2008;27495;CHOCO;NUQUI;0,0229171942;0,0729171942;1;1;1;0;19;5
2011;27615;CHOCO;RIOSUCIO;0,0229162300;0,0729162300;1;1;1;2;49;10
2008;20517;CESAR;PAILITAS;0,0229152625;0,0729152625;1;1;1;0;11;0
2005;20383;CESAR;LA GLORIA;0,0228986700;0,0728986700;0;1;1;0;45;0
2011;13074;BOLIVAR;BARRANCO DE LOBA;0,0228984634;0,0728984634;1;1;1;1;9;2
2012;5234;ANTIOQUIA;DABEIBA;0,0228820370;0,0728820370;0;1;1;4;15;1
2008;73520;TOLIMA;PALOCABILDO;0,0228734057;0,0728734057;0;1;1;0;0;0
2003;73520;TOLIMA;PALOCABILDO;0,0228694493;0,0728694493;0;1;1;0;47;0
2003;44855;LA GUAJIRA;URUMITA;0,0228520672;0,0728520672;0;0;1;0;80;0
2002;68705;SANTANDER;SANTA BARBARA;0,0228426396;0,0728426396;0;1;1;0;4;0
2011;52390;NARIÑO;LA TOLA;0,0228421644;0,0728421644;1;1;1;0;0;0
2007;63548;QUINDIO;PIJAO;0,0228414801;0,0728414801;0;1;1;7;17;1
2012;27800;CHOCO;UNGUIA;0,0228411140;0,0728411140;1;1;1;5;6;2
2002;5858;ANTIOQUIA;VEGACHI;0,0228390431;0,0728390431;0;1;1;1;62;4
2014;23682;CORDOBA;SAN JOSE DE URE;0,0228217685;0,0728217685;1;0;0;0;0;0
2002;52287;NARIÑO;FUNES;0,0228131925;0,0728131925;0;1;1;0;30;104
2012;50400;META;LEJANIAS;0,0227896181;0,0727896181;0;1;1;4;8;27
2015;86569;PUTUMAYO;PUERTO CAICEDO;0,0227787307;0,0727787307;1;0;1;0;2;2
2004;91536;AMAZONAS;PUERTO ARICA;0,0227272727;0,0727272727;0;1;1;0;19;0
2002;25489;CUNDINAMARCA;NIMAIMA;0,0227229330;0,0727229330;0;1;1;0;62;13
2006;27001;CHOCO;QUIBDO;0,0227222551;0,0727222551;1;1;1;3;215;16
2006;15533;BOYACA;PAYA;0,0227186672;0,0727186672;0;1;1;1;13;0
2015;5495;ANTIOQUIA;NECHI;0,0227144523;0,0727144523;0;0;0;0;0;0
2009;19318;CAUCA;GUAPI;0,0227077831;0,0727077831;1;1;1;1;45;2
2006;13873;BOLIVAR;VILLANUEVA;0,0226850549;0,0726850549;0;1;1;0;43;0
2013;5495;ANTIOQUIA;NECHI;0,0226778871;0,0726778871;0;0;1;0;5;0
2016;13458;BOLIVAR;MONTECRISTO;0,0226750069;0,0726750069;1;0;0;1;3;0
2014;19693;CAUCA;SAN SEBASTIAN;0,0226696603;0,0726696603;0;0;0;0;0;0
2009;73152;TOLIMA;CASABIANCA;0,0226641322;0,0726641322;0;1;1;0;17;0
2007;25394;CUNDINAMARCA;LA PALMA;0,0226482567;0,0726482567;0;1;1;0;3;2
2007;13042;BOLIVAR;ARENAL;0,0226379794;0,0726379794;1;1;1;2;12;0
2011;50245;META;EL CALVARIO;0,0226164080;0,0726164080;0;1;1;0;0;0
2009;63302;QUINDIO;GENOVA;0,0226096738;0,0726096738;0;1;1;0;15;0
2003;81736;ARAUCA;SARAVENA;0,0225897921;0,0725897921;1;1;1;5;465;17
2003;20443;CESAR;MANAURE;0,0225570947;0,0725570947;0;1;1;0;14;2
2004;85230;CASANARE;OROCUE;0,0225425950;0,0725425950;0;1;1;0;33;0
2014;13683;BOLIVAR;SANTA ROSA;0,0225390360;0,0725390360;0;0;0;0;0;1
2005;50686;META;SAN JUANITO;0,0225321888;0,0725321888;0;1;1;0;0;0
2009;73026;TOLIMA;ALVARADO;0,0225109195;0,0725109195;0;1;1;0;22;5
2003;68176;SANTANDER;CHIMA;0,0225051821;0,0725051821;0;1;1;0;4;0
2011;52678;NARIÑO;SAMANIEGO;0,0225023043;0,0725023043;1;1;1;3;28;15
2007;52258;NARIÑO;EL TABLON DE GOMEZ;0,0225021847;0,0725021847;0;1;1;0;33;0
2011;44110;LA GUAJIRA;EL MOLINO;0,0225006081;0,0725006081;0;1;1;1;0;0
2008;27006;CHOCO;ACANDI;0,0224950884;0,0724950884;0;1;1;0;7;3
2003;25862;CUNDINAMARCA;VERGARA;0,0224830142;0,0724830142;0;0;1;0;13;0
2007;5113;ANTIOQUIA;BURITICA;0,0224670242;0,0724670242;0;1;1;0;0;0
2002;68575;SANTANDER;PUERTO WILCHES;0,0224662055;0,0724662055;0;1;1;0;119;0
2012;52390;NARIÑO;LA TOLA;0,0224618149;0,0724618149;1;1;1;0;6;38
2005;27250;CHOCO;EL LITORAL DEL SAN JUAN;0,0224599804;0,0724599804;1;1;1;0;17;0
2010;70230;SUCRE;CHALAN;0,0224561404;0,0724561404;0;1;1;0;0;0
2010;27025;CHOCO;ALTO BAUDO;0,0224518669;0,0724518669;1;1;1;0;12;1
2007;68101;SANTANDER;BOLIVAR;0,0224389528;0,0724389528;1;1;1;0;25;0
2015;5819;ANTIOQUIA;TOLEDO;0,0224348917;0,0724348917;0;0;0;0;5;0
2009;54398;NORTE DE SANTANDER;LA PLAYA;0,0224241709;0,0724241709;1;1;1;3;2;0
2013;54670;NORTE DE SANTANDER;SAN CALIXTO;0,0224195005;0,0724195005;1;0;1;0;7;722
2004;52079;NARIÑO;BARBACOAS;0,0224171210;0,0724171210;1;1;1;0;120;1
2004;25596;CUNDINAMARCA;QUIPILE;0,0223916727;0,0723916727;0;1;1;0;18;1
2004;19256;CAUCA;EL TAMBO;0,0223905170;0,0723905170;1;1;1;8;109;8
2007;20443;CESAR;MANAURE;0,0223880597;0,0723880597;0;1;1;0;11;0
2008;66456;RISARALDA;MISTRATO;0,0223807979;0,0723807979;0;1;1;0;47;6
2010;73622;TOLIMA;RONCESVALLES;0,0223738496;0,0723738496;0;1;1;2;16;3
2014;41791;HUILA;TARQUI;0,0223675155;0,0723675155;0;0;0;0;0;0
2002;25596;CUNDINAMARCA;QUIPILE;0,0223642173;0,0723642173;0;1;1;0;32;0
2015;19392;CAUCA;LA SIERRA;0,0223621159;0,0723621159;0;0;0;0;3;0
2013;41206;HUILA;COLOMBIA;0,0223573894;0,0723573894;0;0;1;0;12;4
2003;5873;ANTIOQUIA;VIGIA DEL FUERTE;0,0223413762;0,0723413762;0;1;1;0;8;1
2006;73043;TOLIMA;ANZOATEGUI;0,0223410005;0,0723410005;0;1;1;0;51;6
2015;18247;CAQUETA;EL DONCELLO;0,0223155803;0,0723155803;1;0;1;0;0;2
2005;73270;TOLIMA;FALAN;0,0223132478;0,0723132478;0;1;1;0;23;0
2014;44090;LA GUAJIRA;DIBULLA;0,0223026109;0,0723026109;0;0;0;0;0;0
2006;25524;CUNDINAMARCA;PANDI;0,0222993968;0,0722993968;0;1;1;0;1;1
2011;73686;TOLIMA;SANTA ISABEL;0,0222979251;0,0722979251;0;1;1;0;0;0
2002;13268;BOLIVAR;EL PEÑON;0,0222912726;0,0722912726;0;1;1;0;0;0
2014;41206;HUILA;COLOMBIA;0,0222891076;0,0722891076;0;0;0;4;6;0
2009;86885;PUTUMAYO;VILLAGARZON;0,0222882615;0,0722882615;1;1;1;1;59;2
2013;73236;TOLIMA;DOLORES;0,0222864715;0,0722864715;0;0;1;0;0;0
2003;50350;META;LA MACARENA;0,0222754383;0,0722754383;1;1;1;1;59;3
2012;5854;ANTIOQUIA;VALDIVIA;0,0222719315;0,0722719315;0;1;1;8;39;15
2006;5647;ANTIOQUIA;SAN ANDRES DE CUERQUIA;0,0222590903;0,0722590903;0;1;1;0;8;0
2011;73870;TOLIMA;VILLAHERMOSA;0,0222486724;0,0722486724;0;1;1;0;8;0
2015;52490;NARIÑO;OLAYA HERRERA;0,0222407384;0,0722407384;1;0;1;0;12;1
2010;23068;CORDOBA;AYAPEL;0,0222031166;0,0722031166;0;1;1;0;58;0
2013;95200;GUAVIARE;MIRAFLORES;0,0221964312;0,0721964312;1;0;1;0;13;52
2006;68575;SANTANDER;PUERTO WILCHES;0,0221827298;0,0721827298;0;1;1;0;58;0
2011;19075;CAUCA;BALBOA;0,0221773379;0,0721773379;1;1;1;1;50;1
2014;66456;RISARALDA;MISTRATO;0,0221765402;0,0721765402;0;1;1;1;8;2
2002;19130;CAUCA;CAJIBIO;0,0221722935;0,0721722935;0;1;1;0;67;4
2014;52405;NARIÑO;LEIVA;0,0221718133;0,0721718133;1;1;1;4;11;68
2005;76828;VALLE DEL CAUCA;TRUJILLO;0,0221674877;0,0721674877;0;1;1;0;68;0
2003;66687;RISARALDA;SANTUARIO;0,0221630053;0,0721630053;0;1;1;0;34;4
2005;25662;CUNDINAMARCA;SAN JUAN DE RIO SECO;0,0221609477;0,0721609477;0;1;1;0;5;0
2002;19807;CAUCA;TIMBIO;0,0221549470;0,0721549470;0;1;1;0;182;0
2014;95015;GUAVIARE;CALAMAR;0,0221410146;0,0721410146;1;0;1;0;0;1
2002;15550;BOYACA;PISBA;0,0221402214;0,0721402214;0;1;1;1;7;0
2009;94885;GUAINIA;LA GUADALUPE;0,0221402214;0,0721402214;0;1;1;0;0;0
2012;15518;BOYACA;PAJARITO;0,0221285564;0,0721285564;0;1;1;0;2;0
2002;41676;HUILA;SANTA MARIA;0,0221145108;0,0721145108;0;1;1;0;30;0
2004;41799;HUILA;TELLO;0,0221137490;0,0721137490;0;1;1;2;38;4
2008;5467;ANTIOQUIA;MONTEBELLO;0,0220877884;0,0720877884;0;1;1;0;3;0
2014;50683;META;SAN JUAN DE ARAMA;0,0220869957;0,0720869957;1;0;1;1;0;4
2002;20710;CESAR;SAN ALBERTO;0,0220749372;0,0720749372;0;1;1;0;71;0
2010;50400;META;LEJANIAS;0,0220704151;0,0720704151;0;1;1;0;0;0
2009;50568;META;PUERTO GAITAN;0,0220703563;0,0720703563;1;1;1;0;40;0
2006;44855;LA GUAJIRA;URUMITA;0,0220673635;0,0720673635;0;1;1;0;2;0
2006;19450;CAUCA;MERCADERES;0,0220517737;0,0720517737;1;1;1;0;132;4
2014;50711;META;VISTAHERMOSA;0,0220517737;0,0720517737;1;0;1;0;0;16
2011;52427;NARIÑO;MAGUI;0,0220462113;0,0720462113;1;1;1;2;16;23
2002;76377;VALLE DEL CAUCA;LA CUMBRE;0,0220308250;0,0720308250;0;1;1;0;39;0
2006;5543;ANTIOQUIA;PEQUE;0,0220286885;0,0720286885;0;1;1;1;15;0
2012;73226;TOLIMA;CUNDAY;0,0220286372;0,0720286372;0;1;1;0;16;2
2002;41483;HUILA;NATAGA;0,0220202726;0,0720202726;0;1;1;0;27;0
2006;25394;CUNDINAMARCA;LA PALMA;0,0220176141;0,0720176141;0;1;1;0;0;0
2016;19418;CAUCA;LOPEZ;0,0220091950;0,0720091950;1;0;1;0;7;4
2002;47058;MAGDALENA;ARIGUANI;0,0220079852;0,0720079852;0;1;1;0;68;0
2006;44420;LA GUAJIRA;LA JAGUA DEL PILAR;0,0219899063;0,0719899063;0;1;1;0;12;0
2005;73347;TOLIMA;HERVEO;0,0219864362;0,0719864362;0;1;1;0;87;0
2002;25506;CUNDINAMARCA;VENECIA;0,0219725343;0,0719725343;0;1;1;0;26;9
2005;76246;VALLE DEL CAUCA;EL CAIRO;0,0219569388;0,0719569388;0;1;1;0;30;0
2013;5837;ANTIOQUIA;TURBO;0,0219434907;0,0719434907;0;1;1;1;38;8
2004;68255;SANTANDER;EL PLAYON;0,0219383922;0,0719383922;0;1;1;0;10;1
2014;5495;ANTIOQUIA;NECHI;0,0219352352;0,0719352352;0;0;0;0;7;0
2014;50330;META;MESETAS;0,0219290426;0,0719290426;1;0;1;2;0;1
2007;76828;VALLE DEL CAUCA;TRUJILLO;0,0219288793;0,0719288793;0;1;1;0;57;0
2013;19450;CAUCA;MERCADERES;0,0219168938;0,0719168938;1;0;1;0;23;4
2006;5854;ANTIOQUIA;VALDIVIA;0,0219147134;0,0719147134;0;1;1;12;167;1
2015;41206;HUILA;COLOMBIA;0,0219089811;0,0719089811;0;1;1;2;4;1
2009;5093;ANTIOQUIA;BETULIA;0,0218943918;0,0718943918;0;1;1;0;8;1
2002;15180;BOYACA;CHISCAS;0,0218849276;0,0718849276;0;1;1;0;30;1
2011;73236;TOLIMA;DOLORES;0,0218849276;0,0718849276;0;1;1;2;0;0
2011;25506;CUNDINAMARCA;VENECIA;0,0218796619;0,0718796619;0;1;1;0;0;0
2014;5854;ANTIOQUIA;VALDIVIA;0,0218728324;0,0718728324;0;0;1;4;0;47
2006;13042;BOLIVAR;ARENAL;0,0218676499;0,0718676499;1;1;1;0;9;0
2006;19418;CAUCA;LOPEZ;0,0218556701;0,0718556701;1;1;1;0;9;0
2015;52390;NARIÑO;LA TOLA;0,0218531469;0,0718531469;1;0;0;0;0;0
2013;27150;CHOCO;CARMEN DEL DARIEN;0,0218518519;0,0718518519;1;0;1;0;5;0
2007;41306;HUILA;GIGANTE;0,0218399093;0,0718399093;0;1;1;0;41;3
2011;19130;CAUCA;CAJIBIO;0,0218163788;0,0718163788;0;1;1;0;27;6
2011;52258;NARIÑO;EL TABLON DE GOMEZ;0,0218162603;0,0718162603;0;1;1;0;0;0
2003;70717;SUCRE;SAN PEDRO;0,0218161819;0,0718161819;0;1;1;0;38;1
2005;70265;SUCRE;GUARANDA;0,0218092657;0,0718092657;0;1;1;0;7;0
2012;27615;CHOCO;RIOSUCIO;0,0218035932;0,0718035932;1;1;1;4;27;7
2006;20787;CESAR;TAMALAMEQUE;0,0217964242;0,0717964242;0;1;1;0;18;0
2007;50686;META;SAN JUANITO;0,0217955371;0,0717955371;0;1;1;0;2;0
2003;13688;BOLIVAR;SANTA ROSA DEL SUR;0,0217917676;0,0717917676;1;1;1;1;54;7
2004;5040;ANTIOQUIA;ANORI;0,0217772384;0,0717772384;0;1;1;6;77;0
2006;68444;SANTANDER;MATANZA;0,0217729393;0,0717729393;0;1;1;0;1;0
2013;73043;TOLIMA;ANZOATEGUI;0,0217596447;0,0717596447;0;0;1;0;12;3
2004;5125;ANTIOQUIA;CAICEDO;0,0217362839;0,0717362839;0;1;1;1;23;0
2015;73675;TOLIMA;SAN ANTONIO;0,0217361111;0,0717361111;0;0;0;0;0;0
2016;73236;TOLIMA;DOLORES;0,0217092951;0,0717092951;0;0;0;0;0;0
2011;41078;HUILA;BARAYA;0,0217069039;0,0717069039;0;1;1;1;5;2
2008;68720;SANTANDER;SANTA HELENA DEL OPON;0,0217047253;0,0717047253;1;1;1;0;0;0
2005;5093;ANTIOQUIA;BETULIA;0,0217040359;0,0717040359;0;1;1;0;5;0
2010;54250;NORTE DE SANTANDER;EL TARRA;0,0216969809;0,0716969809;1;1;1;4;38;2
2012;54670;NORTE DE SANTANDER;SAN CALIXTO;0,0216880261;0,0716880261;1;1;1;2;18;375
2005;25805;CUNDINAMARCA;TIBACUY;0,0216807764;0,0716807764;0;1;1;0;0;0
2005;5467;ANTIOQUIA;MONTEBELLO;0,0216668882;0,0716668882;0;1;1;0;30;0
2007;25148;CUNDINAMARCA;CAPARRAPI;0,0216589025;0,0716589025;1;1;1;0;10;1
2009;5480;ANTIOQUIA;MUTATA;0,0216402175;0,0716402175;0;1;1;0;66;3
2011;95025;GUAVIARE;EL RETORNO;0,0216213692;0,0716213692;1;1;1;10;9;0
2007;68176;SANTANDER;CHIMA;0,0216199756;0,0716199756;0;1;1;0;0;0
2008;76100;VALLE DEL CAUCA;BOLIVAR;0,0216168598;0,0716168598;1;1;1;0;21;0
2011;54810;NORTE DE SANTANDER;TIBU;0,0216107270;0,0716107270;1;1;1;15;57;3
2005;5490;ANTIOQUIA;NECOCLI;0,0216091188;0,0716091188;0;1;1;0;78;2
2006;5093;ANTIOQUIA;BETULIA;0,0216058568;0,0716058568;0;1;1;0;38;0
2012;13670;BOLIVAR;SAN PABLO;0,0216046415;0,0716046415;1;1;1;0;29;9
2014;13473;BOLIVAR;MORALES;0,0216016860;0,0716016860;1;0;0;2;11;1
2007;5120;ANTIOQUIA;CACERES;0,0215987677;0,0715987677;0;1;1;0;74;1
2003;73622;TOLIMA;RONCESVALLES;0,0215905561;0,0715905561;0;1;1;0;2;0
2009;54720;NORTE DE SANTANDER;SARDINATA;0,0215887562;0,0715887562;1;1;1;2;12;0
2011;52203;NARIÑO;COLON;0,0215885129;0,0715885129;0;1;1;0;54;1
2008;54385;NORTE DE SANTANDER;LA ESPERANZA;0,0215635815;0,0715635815;1;1;1;0;12;0
2011;52473;NARIÑO;MOSQUERA;0,0215627817;0,0715627817;1;1;1;0;17;0
2004;73483;TOLIMA;NATAGAIMA;0,0215580177;0,0715580177;0;1;1;0;28;0
2005;5674;ANTIOQUIA;SAN VICENTE;0,0215557156;0,0715557156;0;1;1;0;25;0
2005;20011;CESAR;AGUACHICA;0,0215432444;0,0715432444;0;1;1;0;355;10
2006;5138;ANTIOQUIA;CAÑASGORDAS;0,0215399262;0,0715399262;0;1;1;1;41;1
2003;73226;TOLIMA;CUNDAY;0,0215319773;0,0715319773;0;1;1;0;22;0
2007;68271;SANTANDER;FLORIAN;0,0215307245;0,0715307245;1;1;1;0;0;0
2006;52621;NARIÑO;ROBERTO PAYAN;0,0215245092;0,0715245092;1;1;1;0;51;0
2009;27491;CHOCO;NOVITA;0,0215189873;0,0715189873;1;1;1;0;0;0
2006;5475;ANTIOQUIA;MURINDO;0,0215166623;0,0715166623;0;1;1;0;0;1
2013;54800;NORTE DE SANTANDER;TEORAMA;0,0215137126;0,0715137126;1;1;1;6;23;10
2003;47268;MAGDALENA;EL RETEN;0,0214936446;0,0714936446;0;1;1;0;12;0
2003;5790;ANTIOQUIA;TARAZA;0,0214936131;0,0714936131;0;1;1;2;170;16
2016;27491;CHOCO;NOVITA;0,0214932127;0,0714932127;1;0;0;0;0;0
2011;5628;ANTIOQUIA;SABANALARGA;0,0214869979;0,0714869979;0;1;1;0;0;6
2002;70429;SUCRE;MAJAGUAL;0,0214782059;0,0714782059;0;1;1;0;17;1
2004;15377;BOYACA;LABRANZAGRANDE;0,0214752568;0,0714752568;0;1;1;2;60;0
2007;27430;CHOCO;MEDIO BAUDO;0,0214706126;0,0714706126;1;1;1;0;10;9
2006;86001;PUTUMAYO;MOCOA;0,0214677433;0,0714677433;1;1;1;6;90;13
2008;41006;HUILA;ACEVEDO;0,0214505681;0,0714505681;0;1;1;0;38;1
2003;5658;ANTIOQUIA;SAN JOSE DE LA MONTAÑA;0,0214355310;0,0714355310;0;1;1;0;15;0
2008;25885;CUNDINAMARCA;YACOPI;0,0214320213;0,0714320213;1;1;1;0;4;0
2005;5113;ANTIOQUIA;BURITICA;0,0214234364;0,0714234364;0;1;1;0;10;1
2004;73168;TOLIMA;CHAPARRAL;0,0213902596;0,0713902596;0;1;1;2;53;1
2006;73055;TOLIMA;ARMERO;0,0213850073;0,0713850073;0;1;1;0;51;2
2007;20011;CESAR;AGUACHICA;0,0213787963;0,0713787963;0;1;1;0;208;7
2004;73124;TOLIMA;CAJAMARCA;0,0213755116;0,0713755116;0;1;1;5;44;3
2006;76100;VALLE DEL CAUCA;BOLIVAR;0,0213734415;0,0713734415;1;1;1;0;26;1
2014;5480;ANTIOQUIA;MUTATA;0,0213726074;0,0713726074;0;0;0;0;7;0
2013;52699;NARIÑO;SANTACRUZ;0,0213673600;0,0713673600;1;1;1;3;2;2
2010;27150;CHOCO;CARMEN DEL DARIEN;0,0213610586;0,0713610586;0;1;1;1;0;0
2003;5425;ANTIOQUIA;MACEO;0,0213398862;0,0713398862;0;1;1;0;81;3
2006;54385;NORTE DE SANTANDER;LA ESPERANZA;0,0213362264;0,0713362264;0;1;1;0;27;0
2007;68092;SANTANDER;BETULIA;0,0213288033;0,0713288033;1;1;1;0;0;0
2012;73168;TOLIMA;CHAPARRAL;0,0213277197;0,0713277197;0;1;1;15;63;55
2004;18247;CAQUETA;EL DONCELLO;0,0213241456;0,0713241456;1;1;1;2;58;4
2004;18256;CAQUETA;EL PAUJIL;0,0213193886;0,0713193886;1;1;1;8;94;2
2011;86865;PUTUMAYO;VALLE DEL GUAMUEZ;0,0213102776;0,0713102776;1;1;1;1;72;20
2005;85440;CASANARE;VILLANUEVA;0,0212902634;0,0712902634;0;1;1;0;44;0
2010;54810;NORTE DE SANTANDER;TIBU;0,0212688142;0,0712688142;1;1;1;12;69;3
2007;27495;CHOCO;NUQUI;0,0212656931;0,0712656931;1;1;1;0;2;0
2012;73622;TOLIMA;RONCESVALLES;0,0212597176;0,0712597176;0;1;1;0;0;3
2007;52435;NARIÑO;MALLAMA;0,0212527964;0,0712527964;1;1;1;0;19;1
2005;5736;ANTIOQUIA;SEGOVIA;0,0212426221;0,0712426221;0;1;1;1;88;2
2003;25718;CUNDINAMARCA;SASAIMA;0,0212408615;0,0712408615;0;0;1;0;17;0
2003;70110;SUCRE;BUENAVISTA;0,0212377255;0,0712377255;0;1;1;0;2;0
2011;73152;TOLIMA;CASABIANCA;0,0212295444;0,0712295444;0;1;1;0;40;1
2012;27361;CHOCO;ISTMINA;0,0212294554;0,0712294554;1;1;1;0;32;10
2008;70473;SUCRE;MORROA;0,0212109816;0,0712109816;0;1;1;0;0;0
2015;18756;CAQUETA;SOLANO;0,0211722943;0,0711722943;1;0;1;0;7;1
2012;73873;TOLIMA;VILLARRICA;0,0211714891;0,0711714891;0;1;1;0;4;0
2004;5642;ANTIOQUIA;SALGAR;0,0211657619;0,0711657619;0;1;1;0;55;0
2007;27135;CHOCO;EL CANTON DEL SAN PABLO;0,0211656442;0,0711656442;1;1;1;0;2;0
2012;95200;GUAVIARE;MIRAFLORES;0,0211644141;0,0711644141;1;1;1;2;8;7
2015;76250;VALLE DEL CAUCA;EL DOVIO;0,0211565585;0,0711565585;0;0;0;0;0;0
2005;27150;CHOCO;CARMEN DEL DARIEN;0,0211308941;0,0711308941;0;1;1;2;15;1
2010;27800;CHOCO;UNGUIA;0,0211277082;0,0711277082;1;1;1;0;9;3
2005;44855;LA GUAJIRA;URUMITA;0,0211251779;0,0711251779;0;1;1;0;42;0
2006;20060;CESAR;BOSCONIA;0,0210789907;0,0710789907;0;1;1;0;28;2
2007;68255;SANTANDER;EL PLAYON;0,0210780120;0,0710780120;0;1;1;0;7;1
2011;86757;PUTUMAYO;SAN MIGUEL;0,0210715452;0,0710715452;1;1;1;3;58;12
2004;86001;PUTUMAYO;MOCOA;0,0210571185;0,0710571185;1;1;1;1;218;4
2009;41799;HUILA;TELLO;0,0210556887;0,0710556887;0;1;1;8;12;0
2003;5321;ANTIOQUIA;GUATAPE;0,0210260723;0,0710260723;0;0;1;0;9;0
2012;5250;ANTIOQUIA;EL BAGRE;0,0210220721;0,0710220721;0;1;1;1;48;17
2012;19701;CAUCA;SANTA ROSA;0,0210174818;0,0710174818;0;1;1;0;4;0
2002;73678;TOLIMA;SAN LUIS;0,0210121184;0,0710121184;0;1;1;0;60;0
2008;68101;SANTANDER;BOLIVAR;0,0210112109;0,0710112109;1;1;1;1;14;0
2002;5642;ANTIOQUIA;SALGAR;0,0209909021;0,0709909021;0;1;1;0;59;0
2012;44090;LA GUAJIRA;DIBULLA;0,0209875705;0,0709875705;1;1;1;0;57;0
2013;19821;CAUCA;TORIBIO;0,0209726550;0,0709726550;0;1;1;3;29;474
2009;54800;NORTE DE SANTANDER;TEORAMA;0,0209661276;0,0709661276;1;1;1;4;31;0
2002;50226;META;CUMARAL;0,0209456528;0,0709456528;0;1;1;0;100;0
2002;68147;SANTANDER;CAPITANEJO;0,0209448819;0,0709448819;0;1;1;0;20;2
2008;5660;ANTIOQUIA;SAN LUIS;0,0209357364;0,0709357364;0;1;1;3;33;4
2003;27787;CHOCO;TADO;0,0209335219;0,0709335219;0;0;1;0;15;15
2008;18001;CAQUETA;FLORENCIA;0,0209195099;0,0709195099;1;1;1;7;241;7
2002;76364;VALLE DEL CAUCA;JAMUNDI;0,0209185278;0,0709185278;1;1;1;0;303;5
2011;86320;PUTUMAYO;ORITO;0,0209145474;0,0709145474;1;1;1;1;52;25
2012;52203;NARIÑO;COLON;0,0208895552;0,0708895552;0;1;1;0;0;0
2006;44001;LA GUAJIRA;RIOHACHA;0,0208874477;0,0708874477;0;1;1;0;182;6
2003;52256;NARIÑO;EL ROSARIO;0,0208784545;0,0708784545;1;1;1;1;41;6
2014;5736;ANTIOQUIA;SEGOVIA;0,0208743004;0,0708743004;0;0;0;0;14;0
2010;52427;NARIÑO;MAGUI;0,0208723714;0,0708723714;1;1;1;0;8;0
2011;73067;TOLIMA;ATACO;0,0208604954;0,0708604954;0;1;1;0;48;12
